Client ID,Age,Occupation,Marital Status,Education Level,Credit Default,Housing Loan,Personal Loan,Contact Method,Campaign Calls,Previous Contact Days,Subscription Status 
17531,41,technician,divorced,professional.course,no,yes,no,cellular,2,999,no
13949,29,admin.,single,high.school,unknown,unknown,no,cellular,3,999,no
24784,34,blue-collar,married,professional.course,no,unknown,yes,cellular,1,999,no
25608,32,student,married,university.degree,no,no,no,cellular,3,999,no
12077,29,blue-collar,married,unknown,unknown,unknown,no,telephone,2,999,no
20473,44,services,married,high.school,unknown,unknown,no,cellular,3,999,no
11180,37,blue-collar,single,basic.4y,unknown,yes,unknown,telephone,2,999,no
35318,21,student,single,university.degree,no,yes,unknown,cellular,2,999,no
5915,39,admin.,married,professional.course,no,unknown,no,telephone,7,999,no
16841,47,technician,divorced,high.school,no,unknown,no,cellular,2,999,no
22537,53,blue-collar,married,basic.9y,no,unknown,no,cellular,1,999,yes
38065,30,self-employed,married,university.degree,no,yes,no,telephone,2,999,no
5398,31,blue-collar,divorced,basic.9y,no,unknown,no,telephone,3,999,no
35352,30,blue-collar,single,basic.6y,no,unknown,no,cellular,4,999,no
20243,49,blue-collar,married,basic.6y,no,no,no,cellular,3,999,no
14832,25,admin.,single,high.school,no,unknown,no,cellular,1,999,no
16481,32,blue-collar,divorced,basic.6y,unknown,unknown,no,cellular,1,999,no
28084,32,blue-collar,married,basic.9y,no,unknown,yes,cellular,2,999,yes
3131,42,unemployed,divorced,high.school,unknown,unknown,yes,telephone,1,999,no
8016,35,technician,married,professional.course,no,unknown,no,telephone,3,999,no
27051,49,management,married,university.degree,no,yes,no,cellular,1,3,no
6781,49,housemaid,married,basic.4y,unknown,yes,no,telephone,10,999,no
12124,39,admin.,single,high.school,no,no,no,telephone,1,999,no
6619,49,management,divorced,university.degree,no,unknown,no,telephone,1,999,no
2628,39,technician,married,professional.course,no,unknown,no,telephone,2,999,no
20158,33,technician,married,professional.course,no,unknown,yes,cellular,1,999,no
10560,36,services,divorced,university.degree,no,no,no,telephone,1,999,no
2240,33,blue-collar,married,basic.9y,no,unknown,no,telephone,2,999,no
20048,40,admin.,divorced,university.degree,no,no,no,cellular,1,999,no
27658,51,admin.,single,university.degree,unknown,unknown,yes,cellular,2,999,no
545,30,self-employed,single,high.school,no,yes,no,telephone,1,999,no
28430,28,services,single,high.school,no,unknown,no,cellular,2,999,no
9400,41,unemployed,married,unknown,no,unknown,unknown,telephone,3,999,no
11220,38,technician,divorced,professional.course,no,no,no,telephone,2,999,no
13940,25,unemployed,married,high.school,unknown,unknown,unknown,cellular,10,999,no
21523,52,admin.,married,university.degree,unknown,unknown,no,cellular,3,999,no
35787,23,services,married,basic.9y,unknown,yes,no,cellular,6,999,no
2390,47,admin.,married,university.degree,unknown,unknown,no,telephone,1,999,no
36696,31,unemployed,divorced,unknown,no,yes,no,cellular,1,999,no
4262,34,management,married,university.degree,no,unknown,yes,telephone,5,999,no
9785,50,entrepreneur,married,basic.9y,no,unknown,no,telephone,3,999,no
39918,37,admin.,married,high.school,no,unknown,no,cellular,3,999,yes
10584,37,blue-collar,single,basic.6y,unknown,unknown,unknown,telephone,2,999,no
19467,30,technician,single,university.degree,unknown,unknown,no,cellular,1,999,no
13580,30,self-employed,married,university.degree,no,unknown,no,cellular,2,999,no
33789,29,admin.,single,basic.9y,no,unknown,no,telephone,2,999,no
1055,49,services,married,high.school,no,no,no,telephone,2,999,no
32726,30,blue-collar,married,basic.9y,no,unknown,yes,cellular,1,999,no
27207,37,management,married,university.degree,no,unknown,no,cellular,4,999,no
28640,57,technician,married,university.degree,no,unknown,unknown,cellular,1,999,yes
29733,30,technician,divorced,university.degree,no,no,no,cellular,1,999,no
16227,27,admin.,single,university.degree,unknown,yes,no,cellular,1,999,no
33240,36,blue-collar,married,basic.4y,no,no,no,cellular,1,999,no
5592,49,admin.,married,university.degree,no,unknown,no,telephone,1,999,no
38056,40,unemployed,married,professional.course,no,unknown,yes,telephone,1,999,yes
32947,49,blue-collar,single,high.school,no,yes,no,cellular,3,999,no
20484,53,management,married,university.degree,no,yes,no,cellular,3,999,yes
4269,47,blue-collar,married,unknown,unknown,no,no,telephone,1,999,yes
14747,26,technician,single,professional.course,no,unknown,unknown,cellular,1,999,yes
34083,36,admin.,single,university.degree,no,yes,no,cellular,3,999,no
633,38,services,married,basic.6y,no,no,no,telephone,2,999,no
27117,29,technician,single,professional.course,no,unknown,yes,cellular,1,999,no
38908,65,retired,married,basic.4y,no,unknown,yes,cellular,2,999,no
35720,48,blue-collar,married,basic.4y,no,unknown,no,cellular,3,999,no
37616,31,admin.,single,university.degree,no,no,no,telephone,1,999,no
40833,30,student,single,professional.course,no,unknown,unknown,cellular,4,6,no
24512,44,technician,single,university.degree,no,unknown,no,cellular,3,999,no
23268,31,technician,single,high.school,no,no,no,cellular,3,999,yes
4536,45,unemployed,married,university.degree,no,unknown,no,telephone,2,999,no
29850,34,admin.,single,university.degree,no,unknown,no,cellular,4,999,no
22354,29,admin.,single,university.degree,no,unknown,no,cellular,1,999,no
10547,54,admin.,married,university.degree,no,unknown,no,telephone,1,999,no
39560,30,management,married,university.degree,no,yes,no,cellular,4,999,no
12675,31,blue-collar,married,high.school,no,yes,no,cellular,3,999,no
31828,27,student,single,high.school,no,unknown,no,cellular,1,999,no
2398,38,technician,single,university.degree,no,unknown,unknown,telephone,1,999,no
25284,42,admin.,married,university.degree,no,unknown,no,telephone,2,999,no
31206,20,blue-collar,single,high.school,no,unknown,no,cellular,1,999,no
4185,38,technician,single,professional.course,no,unknown,no,telephone,2,999,no
25468,58,retired,married,professional.course,no,unknown,no,cellular,1,999,no
2577,55,services,married,high.school,no,no,no,telephone,2,999,no
2374,56,entrepreneur,married,university.degree,no,unknown,no,telephone,1,999,no
1757,42,admin.,single,basic.9y,no,no,no,telephone,2,999,no
3817,30,self-employed,married,basic.9y,no,unknown,no,telephone,2,999,no
40393,48,admin.,divorced,university.degree,no,no,no,cellular,1,999,yes
31764,37,blue-collar,married,basic.9y,no,unknown,no,cellular,1,999,no
36086,25,admin.,single,university.degree,no,unknown,no,cellular,1,999,yes
39273,33,admin.,single,university.degree,no,unknown,no,cellular,1,6,yes
25858,35,technician,divorced,professional.course,no,unknown,yes,cellular,1,999,no
37547,45,unemployed,married,basic.9y,no,unknown,no,cellular,3,999,no
14105,30,admin.,single,university.degree,unknown,yes,no,telephone,2,999,no
22025,43,admin.,married,university.degree,no,unknown,yes,cellular,1,999,no
11237,29,admin.,single,high.school,no,unknown,no,telephone,2,999,no
25672,32,management,single,professional.course,no,unknown,unknown,cellular,4,999,no
2516,47,technician,married,basic.9y,no,yes,no,telephone,1,999,no
4181,46,blue-collar,divorced,basic.4y,no,unknown,no,telephone,7,999,no
30208,36,technician,single,professional.course,no,unknown,no,cellular,1,2,yes
9664,33,services,divorced,high.school,no,unknown,unknown,telephone,2,999,no
16800,54,services,married,high.school,unknown,unknown,yes,cellular,1,999,no
20897,41,housemaid,married,basic.4y,unknown,yes,no,cellular,1,999,no
30923,32,technician,married,basic.9y,no,unknown,no,cellular,1,999,no
21398,44,blue-collar,married,basic.6y,no,unknown,unknown,cellular,5,999,no
15151,33,services,divorced,high.school,no,no,no,cellular,1,999,no
24153,40,admin.,married,university.degree,no,no,no,telephone,1,999,no
23573,36,admin.,married,university.degree,no,no,no,cellular,1,999,no
3696,28,blue-collar,single,basic.9y,no,no,unknown,telephone,2,999,no
17095,28,blue-collar,single,basic.9y,no,unknown,no,cellular,1,999,no
898,37,blue-collar,married,basic.6y,no,unknown,no,telephone,2,999,no
11721,32,blue-collar,married,basic.6y,no,unknown,no,telephone,6,999,no
4504,56,retired,divorced,high.school,no,unknown,unknown,telephone,6,999,no
5874,36,blue-collar,married,high.school,unknown,unknown,no,telephone,10,999,no
38814,65,retired,married,university.degree,no,no,no,cellular,1,3,yes
25826,34,services,single,high.school,no,unknown,no,cellular,1,999,no
33213,49,blue-collar,married,basic.9y,unknown,unknown,no,cellular,6,999,no
36250,52,admin.,single,university.degree,no,yes,no,cellular,1,999,yes
28402,33,technician,single,university.degree,no,unknown,no,cellular,1,999,no
1496,41,technician,married,professional.course,no,unknown,no,telephone,2,999,no
34146,49,blue-collar,married,high.school,unknown,unknown,unknown,cellular,2,999,no
691,40,admin.,divorced,university.degree,no,unknown,no,telephone,3,999,no
22634,39,technician,married,professional.course,no,no,yes,cellular,2,999,no
38552,31,admin.,married,high.school,no,no,unknown,cellular,1,999,yes
36715,27,admin.,single,university.degree,no,unknown,no,cellular,2,999,no
4092,43,services,divorced,high.school,no,yes,no,telephone,4,999,no
36973,36,unemployed,married,basic.9y,no,unknown,no,cellular,1,999,no
2889,35,self-employed,single,basic.6y,unknown,no,yes,telephone,2,999,no
35331,29,admin.,single,high.school,no,no,no,cellular,3,999,no
4929,34,services,married,high.school,unknown,yes,no,telephone,7,999,no
28684,52,blue-collar,divorced,basic.4y,no,no,no,cellular,2,999,no
23594,29,management,single,university.degree,no,unknown,unknown,cellular,2,999,no
17183,40,blue-collar,married,basic.9y,unknown,no,yes,cellular,1,999,no
19518,33,admin.,married,university.degree,no,unknown,unknown,cellular,1,999,no
23634,31,admin.,single,university.degree,no,unknown,no,telephone,10,999,no
5207,45,services,single,basic.9y,unknown,yes,no,telephone,1,999,no
39229,26,admin.,single,high.school,no,unknown,no,cellular,2,6,yes
17791,57,admin.,single,university.degree,no,unknown,no,cellular,1,999,no
3320,39,entrepreneur,single,university.degree,no,unknown,no,telephone,9,999,no
26285,30,unemployed,married,basic.9y,no,yes,no,cellular,1,999,no
917,35,blue-collar,married,basic.4y,no,unknown,no,telephone,1,999,no
16912,34,management,married,university.degree,no,no,no,cellular,1,999,no
26388,40,management,single,high.school,no,yes,no,cellular,1,999,no
22728,47,blue-collar,married,basic.6y,unknown,yes,unknown,cellular,2,999,no
24865,31,housemaid,married,university.degree,unknown,unknown,no,cellular,1,999,no
35995,31,blue-collar,single,professional.course,no,unknown,no,cellular,2,999,no
40807,35,technician,married,professional.course,no,unknown,no,cellular,1,999,no
31286,36,blue-collar,married,basic.9y,no,no,no,cellular,1,999,no
39295,27,services,single,high.school,no,unknown,unknown,cellular,1,9,no
19204,46,blue-collar,divorced,professional.course,no,yes,unknown,cellular,1,999,no
11137,36,admin.,married,university.degree,no,unknown,no,telephone,1,999,no
39969,37,self-employed,married,university.degree,no,unknown,no,telephone,4,999,no
40155,50,management,married,university.degree,no,unknown,no,cellular,1,999,yes
29893,24,admin.,married,professional.course,no,yes,no,cellular,6,999,no
6265,35,technician,single,university.degree,no,yes,no,telephone,3,999,no
21409,31,admin.,divorced,university.degree,no,unknown,yes,cellular,1,999,no
19397,37,management,married,university.degree,no,unknown,no,cellular,1,999,no
38240,59,technician,married,university.degree,no,unknown,no,cellular,3,999,yes
12420,44,blue-collar,married,basic.9y,unknown,yes,no,cellular,2,999,no
4020,38,management,married,unknown,no,unknown,no,telephone,1,999,no
38913,56,retired,married,university.degree,no,unknown,no,cellular,2,3,yes
27080,43,services,single,high.school,unknown,no,no,cellular,6,999,no
24189,43,services,married,basic.4y,no,no,no,cellular,1,999,no
22492,46,blue-collar,married,basic.6y,no,yes,no,cellular,1,999,no
38322,37,management,single,university.degree,no,no,no,cellular,1,999,yes
27589,48,admin.,married,university.degree,no,unknown,no,cellular,3,999,no
15457,37,entrepreneur,married,basic.9y,unknown,unknown,no,cellular,2,999,yes
17159,51,technician,divorced,unknown,unknown,unknown,no,cellular,1,999,no
6453,52,entrepreneur,married,basic.9y,unknown,unknown,no,telephone,2,999,no
31032,38,blue-collar,married,professional.course,no,unknown,no,cellular,3,999,no
18016,39,admin.,single,university.degree,no,yes,no,cellular,1,999,no
6430,45,admin.,married,high.school,no,unknown,no,telephone,2,999,no
32606,24,services,single,high.school,no,yes,yes,cellular,1,999,no
35605,49,retired,married,high.school,no,unknown,no,cellular,3,999,no
31213,36,admin.,married,university.degree,no,no,no,cellular,2,999,no
25046,29,management,single,university.degree,no,unknown,yes,cellular,1,999,no
2751,47,blue-collar,single,basic.9y,no,no,yes,telephone,1,999,no
36793,33,blue-collar,divorced,unknown,no,unknown,no,cellular,5,999,no
38082,70,admin.,married,basic.4y,no,unknown,yes,cellular,1,3,yes
24508,46,self-employed,married,university.degree,no,yes,no,cellular,3,999,no
37057,20,student,single,high.school,no,yes,no,cellular,1,999,yes
16451,34,services,married,high.school,no,no,no,cellular,11,999,no
30277,49,management,married,university.degree,no,unknown,no,cellular,1,999,no
35521,30,admin.,married,high.school,no,yes,no,cellular,1,999,no
33007,50,services,married,high.school,unknown,unknown,no,cellular,2,999,no
19426,41,technician,married,high.school,no,unknown,yes,cellular,6,999,no
34191,36,technician,single,professional.course,no,unknown,no,cellular,2,999,no
26509,36,management,married,university.degree,no,yes,yes,cellular,2,999,no
30317,51,technician,divorced,high.school,no,unknown,yes,cellular,2,999,yes
599,58,admin.,divorced,university.degree,unknown,yes,no,telephone,1,999,no
20947,41,technician,married,university.degree,unknown,unknown,no,cellular,2,999,no
28081,39,entrepreneur,married,high.school,no,unknown,no,cellular,1,999,no
4002,45,admin.,married,university.degree,no,unknown,no,telephone,1,999,no
21044,35,self-employed,married,university.degree,no,unknown,no,cellular,2,999,yes
1411,38,entrepreneur,married,basic.6y,no,unknown,yes,telephone,2,999,no
21069,54,technician,married,professional.course,no,unknown,no,cellular,1,999,no
36611,36,technician,married,basic.9y,no,yes,no,cellular,1,999,no
5673,28,admin.,single,university.degree,no,unknown,no,telephone,1,999,no
6218,34,blue-collar,married,basic.9y,unknown,unknown,yes,telephone,2,999,no
25048,53,management,married,university.degree,no,unknown,yes,cellular,1,999,no
16010,35,admin.,divorced,high.school,no,unknown,unknown,cellular,2,999,no
30260,56,entrepreneur,married,university.degree,no,unknown,no,cellular,1,999,no
34169,48,blue-collar,married,basic.6y,no,no,no,telephone,4,999,no
17249,27,technician,single,unknown,no,unknown,no,cellular,6,999,no
14894,21,services,single,high.school,no,yes,no,telephone,1,999,no
15472,35,technician,married,university.degree,no,no,no,cellular,1,999,no
5081,37,admin.,married,high.school,no,unknown,unknown,telephone,3,999,no
34909,36,blue-collar,single,basic.9y,no,unknown,no,cellular,1,999,no
22175,42,technician,married,university.degree,no,unknown,yes,cellular,1,999,no
34899,39,technician,single,high.school,no,unknown,no,cellular,1,999,no
6469,40,admin.,single,high.school,unknown,unknown,no,telephone,6,999,no
11037,33,entrepreneur,married,university.degree,no,unknown,yes,telephone,2,999,no
11937,40,admin.,single,university.degree,no,no,no,telephone,2,999,yes
32854,39,services,married,high.school,no,unknown,no,cellular,2,999,no
1447,28,blue-collar,married,basic.6y,unknown,yes,yes,telephone,2,999,no
11110,49,blue-collar,married,basic.9y,unknown,unknown,no,telephone,1,999,no
25907,49,blue-collar,divorced,basic.6y,no,no,no,cellular,1,999,no
34942,41,blue-collar,married,basic.6y,no,yes,no,cellular,1,999,no
9612,41,technician,single,university.degree,unknown,yes,yes,telephone,1,999,no
15857,32,admin.,married,high.school,no,unknown,no,telephone,3,999,no
29670,38,admin.,single,university.degree,no,unknown,yes,cellular,1,999,no
20813,57,technician,single,university.degree,unknown,yes,unknown,cellular,8,999,no
12129,29,admin.,single,high.school,no,unknown,unknown,telephone,3,999,no
35693,37,services,married,professional.course,no,unknown,no,cellular,2,999,no
14380,44,blue-collar,married,basic.9y,no,unknown,unknown,cellular,3,999,no
7035,38,self-employed,married,unknown,no,yes,no,telephone,1,999,no
16313,43,admin.,married,university.degree,unknown,unknown,unknown,cellular,2,999,no
22385,34,technician,married,professional.course,no,unknown,no,cellular,8,999,no
35598,43,technician,married,professional.course,no,no,yes,cellular,2,12,no
2838,34,blue-collar,single,basic.9y,no,unknown,unknown,telephone,1,999,no
20142,32,admin.,single,university.degree,no,unknown,no,cellular,1,999,no
3219,34,blue-collar,married,basic.9y,unknown,unknown,no,telephone,1,999,no
11325,42,management,married,university.degree,no,unknown,no,telephone,2,999,no
26356,32,admin.,married,high.school,no,unknown,no,telephone,1,999,no
19905,41,technician,married,university.degree,no,no,unknown,cellular,2,999,no
22979,59,retired,married,basic.4y,unknown,unknown,no,cellular,13,999,no
22332,47,services,married,high.school,unknown,unknown,no,cellular,3,999,no
18167,36,admin.,married,high.school,no,no,no,cellular,8,999,no
35912,36,self-employed,married,university.degree,no,unknown,no,cellular,1,999,no
18973,34,admin.,single,university.degree,no,no,yes,cellular,3,999,no
14313,37,blue-collar,married,basic.6y,no,yes,no,cellular,5,999,no
11531,50,blue-collar,married,basic.9y,unknown,yes,no,telephone,2,999,no
4696,53,retired,married,high.school,unknown,unknown,no,telephone,2,999,no
34992,28,technician,single,professional.course,no,unknown,no,telephone,9,999,no
23779,41,management,married,university.degree,no,yes,no,cellular,1,999,no
5242,39,blue-collar,married,unknown,no,no,no,telephone,4,999,no
28713,56,admin.,married,basic.9y,no,no,no,cellular,1,999,no
11546,34,management,married,university.degree,no,yes,no,telephone,4,999,no
12501,28,admin.,single,university.degree,unknown,unknown,no,cellular,3,999,no
9951,49,blue-collar,married,basic.9y,unknown,no,no,telephone,9,999,no
7339,42,services,married,professional.course,no,unknown,no,telephone,1,999,no
38280,80,retired,married,basic.4y,no,unknown,unknown,cellular,2,999,no
37499,36,services,married,high.school,no,yes,yes,cellular,2,999,yes
6807,32,blue-collar,married,basic.6y,no,yes,no,telephone,2,999,no
40682,65,technician,married,professional.course,no,no,no,cellular,1,999,no
25429,35,admin.,single,university.degree,no,no,no,cellular,5,999,no
39201,35,technician,single,professional.course,no,unknown,no,cellular,2,999,no
4483,45,housemaid,married,professional.course,unknown,unknown,no,telephone,2,999,no
18849,30,admin.,married,university.degree,no,no,no,cellular,1,999,no
18139,31,blue-collar,single,high.school,no,no,yes,cellular,1,999,no
6130,31,admin.,married,high.school,no,unknown,no,telephone,1,999,no
30961,38,blue-collar,divorced,high.school,no,yes,no,cellular,6,999,no
4484,30,self-employed,married,professional.course,no,no,no,telephone,2,999,no
36017,55,retired,married,high.school,no,unknown,no,cellular,1,999,no
15226,35,blue-collar,married,basic.9y,no,yes,unknown,telephone,5,999,no
9181,42,services,married,professional.course,no,unknown,no,telephone,1,999,no
20669,42,unemployed,married,university.degree,unknown,no,yes,cellular,1,999,no
13412,24,management,married,university.degree,no,unknown,unknown,cellular,2,999,no
38550,75,retired,divorced,basic.4y,no,unknown,no,cellular,2,999,no
34289,33,blue-collar,married,basic.6y,no,no,no,cellular,1,999,yes
10525,39,blue-collar,married,basic.6y,no,unknown,no,telephone,4,999,no
39093,41,admin.,married,university.degree,no,unknown,no,cellular,1,999,yes
24357,38,blue-collar,married,basic.4y,no,unknown,no,cellular,1,999,no
7235,28,technician,married,high.school,no,unknown,no,telephone,2,999,no
11907,55,blue-collar,married,basic.4y,unknown,unknown,unknown,telephone,4,999,no
4609,25,services,single,high.school,no,unknown,no,telephone,3,999,no
27116,43,services,married,basic.6y,no,unknown,no,cellular,1,999,no
36603,30,admin.,single,university.degree,no,unknown,no,cellular,1,999,yes
34680,28,services,single,high.school,no,unknown,no,cellular,4,999,no
18618,28,blue-collar,married,basic.4y,unknown,unknown,no,cellular,2,999,no
16885,34,blue-collar,divorced,basic.6y,no,yes,no,cellular,2,999,yes
10048,48,admin.,married,professional.course,unknown,unknown,unknown,telephone,2,999,no
18723,34,technician,divorced,unknown,no,unknown,no,cellular,7,999,no
32530,37,unemployed,married,basic.9y,no,unknown,yes,cellular,4,999,no
17431,47,housemaid,married,basic.4y,unknown,unknown,no,cellular,1,999,no
22712,58,services,married,high.school,no,unknown,no,cellular,5,999,no
9194,35,entrepreneur,divorced,high.school,no,no,no,telephone,2,999,no
37836,42,admin.,divorced,university.degree,no,yes,no,cellular,1,999,no
37475,39,management,married,university.degree,no,unknown,no,cellular,1,999,no
38292,37,blue-collar,single,professional.course,no,no,no,cellular,3,999,no
15121,23,management,single,university.degree,no,unknown,no,cellular,1,999,no
12879,42,blue-collar,married,basic.9y,no,no,no,cellular,1,999,yes
9476,26,services,single,high.school,no,unknown,yes,telephone,1,999,no
9909,31,technician,single,unknown,no,unknown,no,telephone,1,999,no
1075,31,technician,married,professional.course,no,unknown,no,telephone,2,999,no
39066,21,student,single,university.degree,no,yes,no,cellular,3,6,yes
14261,43,services,divorced,high.school,no,unknown,no,cellular,2,999,no
30748,36,admin.,single,high.school,no,yes,no,cellular,1,999,no
13818,31,technician,single,professional.course,no,unknown,no,cellular,5,999,no
19524,38,services,single,high.school,no,yes,no,cellular,1,999,no
18245,37,entrepreneur,divorced,high.school,no,no,yes,cellular,1,999,no
3023,33,blue-collar,single,high.school,no,unknown,no,telephone,3,999,no
26856,31,services,divorced,high.school,no,yes,no,cellular,1,999,no
21312,54,management,married,university.degree,unknown,yes,no,cellular,4,999,no
40458,31,admin.,married,university.degree,no,unknown,unknown,cellular,1,999,yes
35056,36,admin.,married,university.degree,no,unknown,no,cellular,1,999,no
26225,37,unemployed,single,university.degree,no,unknown,no,cellular,1,999,no
35944,32,admin.,single,university.degree,unknown,unknown,no,cellular,4,999,no
20404,35,services,married,high.school,no,unknown,no,cellular,1,999,no
9387,36,admin.,divorced,high.school,no,yes,yes,telephone,5,999,no
34910,24,blue-collar,single,basic.9y,no,yes,no,cellular,4,999,no
34330,26,admin.,single,high.school,unknown,no,no,cellular,3,999,no
35816,26,entrepreneur,single,high.school,no,unknown,no,cellular,2,999,no
26881,30,admin.,single,university.degree,no,unknown,no,cellular,2,999,no
35016,51,admin.,married,high.school,no,unknown,yes,cellular,1,999,no
12599,28,services,single,high.school,no,yes,no,cellular,1,999,no
6084,31,blue-collar,divorced,basic.6y,no,no,no,telephone,1,999,no
25690,39,admin.,married,high.school,no,unknown,no,cellular,1,999,no
19367,31,technician,single,professional.course,no,yes,no,telephone,3,999,no
36569,35,admin.,single,university.degree,no,unknown,no,cellular,1,999,no
24121,35,management,married,university.degree,no,unknown,no,telephone,1,999,no
11447,51,management,married,university.degree,no,unknown,no,telephone,1,999,no
33557,32,admin.,single,university.degree,no,yes,no,cellular,2,999,no
13114,42,entrepreneur,married,basic.9y,no,yes,no,cellular,2,999,no
5891,53,housemaid,married,basic.4y,unknown,unknown,no,telephone,3,999,no
9380,39,blue-collar,divorced,basic.9y,no,unknown,unknown,telephone,1,999,no
36978,60,housemaid,married,basic.4y,no,yes,unknown,cellular,2,5,yes
10475,41,technician,married,university.degree,no,yes,no,telephone,4,999,no
9157,31,blue-collar,single,high.school,no,unknown,no,telephone,2,999,no
31486,48,entrepreneur,single,professional.course,no,yes,no,cellular,3,999,no
6006,31,admin.,single,high.school,no,unknown,no,telephone,1,999,no
566,35,admin.,married,basic.6y,no,yes,no,telephone,1,999,no
20503,39,self-employed,married,basic.9y,no,unknown,unknown,cellular,4,999,no
5900,27,blue-collar,married,basic.4y,no,unknown,no,telephone,5,999,no
36006,38,blue-collar,married,basic.9y,no,unknown,no,cellular,1,999,no
13874,29,admin.,single,high.school,no,unknown,no,cellular,2,999,no
841,39,admin.,single,unknown,no,unknown,unknown,telephone,1,999,no
3889,28,blue-collar,married,basic.9y,no,unknown,no,telephone,7,999,no
9835,42,management,married,university.degree,no,no,no,telephone,3,999,no
35973,31,services,single,university.degree,no,unknown,no,cellular,2,999,yes
28795,53,management,married,high.school,no,unknown,no,cellular,2,999,no
5969,35,blue-collar,married,basic.6y,no,unknown,no,telephone,1,999,no
32531,35,admin.,single,high.school,no,unknown,no,cellular,5,999,no
25040,33,admin.,single,high.school,unknown,unknown,no,cellular,1,999,no
2667,52,technician,married,high.school,no,yes,yes,telephone,2,999,no
26549,33,blue-collar,married,basic.9y,no,unknown,no,cellular,1,999,yes
33223,57,retired,divorced,basic.9y,no,unknown,no,cellular,3,999,no
16078,59,retired,married,basic.6y,no,unknown,unknown,cellular,1,999,no
12335,31,admin.,divorced,university.degree,no,unknown,no,telephone,1,999,no
36443,47,management,married,basic.9y,no,unknown,no,cellular,4,999,no
9342,41,unknown,single,unknown,unknown,unknown,no,telephone,2,999,no
12976,29,services,married,high.school,no,yes,no,cellular,4,999,no
4093,47,blue-collar,married,professional.course,unknown,unknown,no,telephone,1,999,no
16159,35,admin.,married,university.degree,unknown,yes,no,cellular,1,999,no
31616,43,blue-collar,single,basic.9y,no,unknown,unknown,cellular,4,999,no
27015,45,admin.,divorced,university.degree,no,unknown,yes,cellular,9,999,no
12672,35,management,divorced,university.degree,no,unknown,unknown,cellular,20,999,no
766,31,technician,married,university.degree,no,yes,no,telephone,3,999,no
39348,36,admin.,single,unknown,no,unknown,no,cellular,1,999,no
11344,28,technician,married,basic.9y,no,unknown,no,telephone,1,999,no
33949,55,blue-collar,married,basic.9y,no,yes,yes,cellular,1,999,no
20257,30,admin.,single,university.degree,no,yes,unknown,cellular,2,999,no
35482,57,services,married,high.school,no,no,no,cellular,1,999,no
36025,55,housemaid,married,professional.course,no,yes,no,telephone,5,999,no
2290,36,admin.,single,university.degree,no,no,yes,telephone,1,999,no
23730,45,admin.,married,high.school,no,unknown,no,cellular,5,999,no
4866,35,blue-collar,married,basic.9y,unknown,unknown,no,telephone,2,999,no
2647,27,technician,single,high.school,unknown,unknown,yes,telephone,2,999,no
2621,36,technician,married,basic.9y,unknown,no,no,telephone,9,999,no
5970,39,blue-collar,married,basic.9y,no,unknown,no,telephone,1,999,no
37380,42,management,divorced,unknown,no,unknown,no,cellular,2,999,no
21096,35,technician,married,university.degree,no,unknown,unknown,cellular,2,999,yes
6710,55,unemployed,married,basic.4y,unknown,yes,no,telephone,2,999,no
26605,50,technician,married,high.school,no,yes,no,telephone,2,999,no
3027,28,blue-collar,married,basic.6y,no,unknown,yes,telephone,2,999,no
4103,36,blue-collar,single,basic.9y,unknown,unknown,no,telephone,5,999,no
17683,50,blue-collar,married,basic.9y,unknown,yes,no,cellular,3,999,no
35732,29,technician,single,university.degree,no,unknown,no,cellular,2,999,no
29684,23,admin.,married,high.school,no,unknown,no,cellular,4,999,no
20126,51,technician,married,professional.course,unknown,yes,yes,cellular,1,999,no
22723,52,services,married,high.school,unknown,unknown,unknown,cellular,5,999,no
15832,49,admin.,married,university.degree,unknown,unknown,no,telephone,1,999,no
2023,37,blue-collar,married,basic.4y,no,yes,no,telephone,4,999,no
38024,62,retired,married,university.degree,no,unknown,no,cellular,3,999,no
23757,49,housemaid,married,basic.4y,unknown,unknown,no,cellular,5,999,no
9386,38,unemployed,married,basic.9y,no,no,no,telephone,1,999,no
2686,31,admin.,single,university.degree,no,no,unknown,telephone,2,999,no
5547,27,unemployed,married,high.school,no,unknown,yes,telephone,1,999,no
72,44,management,divorced,university.degree,no,unknown,no,telephone,1,999,no
39320,75,retired,married,basic.9y,no,unknown,no,cellular,2,999,yes
24170,41,admin.,married,high.school,no,unknown,no,cellular,1,999,no
1026,44,technician,married,professional.course,unknown,unknown,no,telephone,1,999,no
14715,50,blue-collar,married,basic.4y,unknown,unknown,yes,cellular,2,999,no
25488,32,technician,single,university.degree,no,yes,no,cellular,1,999,no
12752,34,admin.,married,university.degree,no,unknown,no,cellular,1,999,no
25789,54,management,divorced,university.degree,no,unknown,no,cellular,1,999,no
25035,32,technician,single,professional.course,no,unknown,yes,cellular,1,999,no
22989,50,management,married,university.degree,no,unknown,no,cellular,4,999,no
30345,47,admin.,married,university.degree,no,unknown,yes,cellular,1,2,no
30653,32,blue-collar,single,basic.4y,no,yes,no,cellular,2,999,no
13909,26,student,single,university.degree,unknown,unknown,yes,cellular,2,999,no
1190,46,blue-collar,single,basic.9y,no,unknown,no,telephone,3,999,yes
23208,47,entrepreneur,married,high.school,no,unknown,yes,cellular,5,999,no
36871,57,retired,married,basic.4y,no,yes,yes,cellular,3,999,yes
26021,33,admin.,single,university.degree,no,yes,no,cellular,2,999,no
